onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	85
15.059499253984539	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	48
19.55943757528439	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	96
24.05938289407641	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	20
28.559328155126423	1	reward	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	55
33.05926112830639	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	53
37.55920515628532	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	57
42.059143972117454	1	reward	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	94
46.55908712232485	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	43
51.05903691798449	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	54
55.55897042201832	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	24
60.05890771606936	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	65
64.5588539019227	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	67
69.0587896341458	1	neutral	n/a	n/a	n/a
72.0	1	scene	violation	A	29
73.5587300430052	1	neutral	n/a	n/a	n/a
76.5	1	scene	violation	A	25
78.05867108423263	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	47
82.55861188424751	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	56
87.05855338927358	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	91
91.55849541397764	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	5
96.05843787128107	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	3
100.55837390199305	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	62
105.0583151052706	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	73
109.55825887806715	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	81
114.05821253499016	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	9
118.55814071930945	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	92
123.05807777727024	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	37
127.55801641615109	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	34
132.0579627500847	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	15
136.5578975910321	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	63
141.05784852895889	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	87
145.55778142623603	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	12
150.05772108398378	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	46
154.5576639212668	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	77
159.05760490428656	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	33
163.55755088012666	1	reward	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	76
168.05749352509156	1	neutral	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	78
172.5574144902639	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	7
177.05736295413223	1	neutral	n/a	n/a	n/a
180.0	1	scene	violation	A	16
181.55731041915715	1	reward	n/a	n/a	n/a
184.5	1	scene	violation	A	18
186.05725192837414	1	reward	n/a	n/a	n/a
189.0	1	scene	violation	A	8
190.55719111906362	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	21
195.05712416023013	1	neutral	n/a	n/a	n/a
198.0	1	scene	violation	A	26
199.5570721179247	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	59
204.05701315123588	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	32
208.55695247510448	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	88
213.05688225710762	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	39
217.55683206534013	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	72
222.05676787812263	1	reward	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	69
226.5566982072778	1	reward	n/a	n/a	n/a
