onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	34
15.055335850920526	1	reward	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	93
19.55527517804876	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	72
24.05521595990285	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	15
28.555156327085573	1	neutral	n/a	n/a	n/a
31.5	1	scene	violation	A	39
33.05509693105705	1	neutral	n/a	n/a	n/a
36.0	1	scene	violation	A	14
37.555037407903	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	78
42.05497810803354	1	neutral	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	49
46.554918853100396	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	92
51.05485709407367	1	neutral	n/a	n/a	n/a
54.0	1	scene	violation	A	24
55.55479958397336	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	42
60.054739827057354	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	26
64.55468022404239	1	neutral	n/a	n/a	n/a
67.5	1	scene	violation	A	46
69.05462067597546	1	reward	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	55
73.55456113209948	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	25
78.05449955607764	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	2
82.55444329907185	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	88
87.05438220710494	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	11
91.55432321503757	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	20
96.05426316987725	1	neutral	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	59
100.55420213588512	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	63
105.05414486094378	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	83
109.55408509192057	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	60
114.05402716295794	1	reward	n/a	n/a	n/a
117.0	1	scene	violation	A	33
118.553966361098	1	reward	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	86
123.05390676995741	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	43
127.55384715390392	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	75
132.05379332788291	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	7
136.55372780002656	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	70
141.05366893787868	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	5
145.55360876605846	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	84
150.05354922288097	1	neutral	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	90
154.55348989693448	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	57
159.05343060498126	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	67
163.55337087390944	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	8
168.05331170395945	1	neutral	n/a	n/a	n/a
171.0	1	scene	violation	A	28
172.55325736803937	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	30
177.0531928578857	1	reward	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	74
181.55313184298572	1	reward	n/a	n/a	n/a
184.5	1	scene	violation	A	35
186.05307227489536	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	54
190.55301279691048	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	21
195.05295115103942	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	18
199.55289604095745	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	45
204.0528337440919	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	51
208.55277428310364	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	16
213.0527145289816	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	80
217.55265226704068	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	69
222.05259527708404	1	reward	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	91
226.5525347520597	1	reward	n/a	n/a	n/a
