onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	22
15.063527885358779	1	reward	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	77
19.56346728419885	1	reward	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	67
24.063408212270588	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	20
28.56335179600865	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	84
33.063287714030594	1	neutral	n/a	n/a	n/a
36.0	1	scene	violation	A	43
37.5632304539904	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	25
42.063168024178594	1	reward	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	68
46.563104428350925	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	87
51.06304667098448	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	15
55.56299500539899	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	62
60.06292519439012	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	82
64.562868418172	1	reward	n/a	n/a	n/a
67.5	1	scene	violation	A	36
69.06280401721597	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	44
73.56274319626391	1	neutral	n/a	n/a	n/a
76.5	1	scene	violation	A	17
78.06268596136944	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	47
82.5626228712499	1	reward	n/a	n/a	n/a
85.5	1	scene	violation	A	3
87.06256482703611	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	73
91.56250754138456	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	93
96.06244269199671	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	4
100.56238293927164	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	95
105.06232403218746	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	6
109.56226175697522	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	52
114.06220193533228	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	13
118.5621534870006	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	34
123.06208344502376	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	9
127.5620231833309	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	48
132.0619624112733	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	10
136.56190496310592	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	70
141.0618411502801	1	neutral	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	53
145.5617912900634	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	64
150.0617191661149	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	26
154.56165473815054	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	58
159.06159941013902	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	96
163.5615384862758	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	5
168.06147841410709	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	33
172.5614206502214	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	29
177.06135600432754	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	76
181.56129468930885	1	reward	n/a	n/a	n/a
184.5	1	scene	violation	A	24
186.06123798293999	1	reward	n/a	n/a	n/a
189.0	1	scene	violation	A	30
190.5611738101579	1	reward	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	61
195.06111822230739	1	neutral	n/a	n/a	n/a
198.0	1	scene	violation	A	38
199.5610566260293	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	85
204.0609959419817	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	56
208.56093095010144	1	reward	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	90
213.0608801273629	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	78
217.56081306235862	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	49
222.06076145637783	1	reward	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	69
226.56069192336872	1	reward	n/a	n/a	n/a
