onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	18
15.06619563512504	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	41
19.566137954127047	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	61
24.0660920101218	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	70
28.566016246099025	1	neutral	n/a	n/a	n/a
31.5	1	scene	violation	A	12
33.065956640057266	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	91
37.565895891282715	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	72
42.065837128087885	1	neutral	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	62
46.565774349030114	1	reward	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	93
51.065727442037314	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	53
55.565655924379826	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	71
60.065607887227095	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	80
64.56555097829549	1	reward	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	52
69.06548108300194	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	24
73.56541556818411	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	7
78.0653777141124	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	4
82.56530027138069	1	neutral	n/a	n/a	n/a
85.5	1	scene	violation	A	39
87.06525023421274	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	42
91.56517655029892	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	60
96.06511833518744	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	47
100.56506026303396	1	reward	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	95
105.06499803299084	1	reward	n/a	n/a	n/a
108.0	1	scene	violation	A	25
109.56493935221806	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	77
114.06488264305516	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	66
118.56481833616272	1	reward	n/a	n/a	n/a
121.5	1	scene	violation	A	15
123.06475756922735	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	16
127.56469780113548	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	43
132.0646515232511	1	reward	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	78
136.56457869894805	1	neutral	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	81
141.0645211013034	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	5
145.56445859698582	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	23
150.0644082003273	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	63
154.56433830503374	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	94
159.06427785707638	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	84
163.56421850994232	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	86
168.06416394608098	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	13
172.5641034832224	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	35
177.06404111022132	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	38
181.56398381013423	1	neutral	n/a	n/a	n/a
184.5	1	scene	violation	A	29
186.06391351809728	1	reward	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	51
190.5638573081233	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	21
195.06379868416118	1	neutral	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	87
199.56373757496482	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	49
204.0636790492572	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	73
208.56361376913262	1	neutral	n/a	n/a	n/a
211.5	1	scene	violation	A	34
213.0635759551078	1	neutral	n/a	n/a	n/a
216.0	1	scene	violation	A	30
217.56352388020602	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	1
222.0634436681866	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	31
226.5633782623336	1	neutral	n/a	n/a	n/a
