onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	91
15.059209120001471	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	24
19.55912213600095	1	reward	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	72
24.059073442000226	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	42
28.55900678100079	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	89
33.05895235299977	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	77
37.558889830001135	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	17
42.05882994600324	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	19
46.558776443001996	1	neutral	n/a	n/a	n/a
49.5	1	scene	violation	A	41
51.05870310300088	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	36
55.558642025000154	1	reward	n/a	n/a	n/a
58.5	1	scene	violation	A	11
60.05859163300192	1	reward	n/a	n/a	n/a
63.0	1	scene	violation	A	25
64.5585232270023	1	neutral	n/a	n/a	n/a
67.5	1	scene	violation	A	28
69.05846331599969	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	12
73.55840326300311	1	neutral	n/a	n/a	n/a
76.5	1	scene	violation	A	6
78.05834231700283	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	51
82.55829198900028	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	86
87.05822203700156	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	90
91.55816096800119	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	60
96.05810182999994	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	7
100.55804557000009	1	neutral	n/a	n/a	n/a
103.5	1	scene	violation	A	34
105.05798056300046	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	38
109.55791873400084	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	52
114.05786462500328	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	63
118.55780483600029	1	reward	n/a	n/a	n/a
121.5	1	scene	violation	A	2
123.05773993399998	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	22
127.55767827599993	1	reward	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	79
132.0576179080017	1	reward	n/a	n/a	n/a
135.0	1	scene	violation	A	8
136.55756833200212	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	49
141.0575026860024	1	neutral	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	67
145.55743991500276	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	14
150.0573805439999	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	43
154.55731607900088	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	75
159.05725945000088	1	neutral	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	69
163.5571967720025	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	62
168.05714752700078	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	27
172.55708391600274	1	neutral	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	83
177.0570134030022	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	16
181.55695625500084	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	82
186.05690261700147	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	58
190.55683231700093	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	87
195.05677187600304	1	neutral	n/a	n/a	n/a
198.0	1	scene	violation	A	39
199.55671079100284	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	31
204.0566504590024	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	68
208.55659335200107	1	reward	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	96
213.0565291519997	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	53
217.55646979599987	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	73
222.05642164399976	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	44
226.55635129400247	1	reward	n/a	n/a	n/a
