onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	56
15.051203510025516	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	68
19.551148407859724	1	reward	n/a	n/a	n/a
22.5	1	scene	violation	A	10
24.051081799902025	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	80
28.55103475996293	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	89
33.05096832686104	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	77
37.56758486898616	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	44
42.05084172193892	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	31
46.55078696087003	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	87
51.05071991099975	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	62
55.56734210206196	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	71
60.067284046905115	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	46
64.56722287693992	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	79
69.05047977599315	1	reward	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	81
73.56711233500391	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	90
78.0670334759634	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	21
82.55030600191094	1	neutral	n/a	n/a	n/a
85.5	1	scene	violation	A	32
87.06692564999685	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	63
91.5668629638385	1	reward	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	82
96.06679920200258	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	26
100.56674500205555	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	43
105.06667655194178	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	17
109.56661717896351	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	51
114.0665548008401	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	65
118.56649813498372	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	85
123.06643595499918	1	reward	n/a	n/a	n/a
126.0	1	scene	violation	A	25
127.56637772289105	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	93
132.06631470285356	1	reward	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	66
136.56625607004392	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	9
141.06619982700795	1	reward	n/a	n/a	n/a
144.0	1	scene	violation	A	40
145.566144276876	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	37
150.06607674085538	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	8
154.56601647101343	1	neutral	n/a	n/a	n/a
157.5	1	scene	violation	A	23
159.06595718790774	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	52
163.5658951709047	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	4
168.0658343499526	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	12
172.56577474600638	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	38
177.0657166170422	1	reward	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	50
181.56565543194301	1	neutral	n/a	n/a	n/a
184.5	1	scene	violation	A	7
186.06559536186973	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	20
190.56553962593898	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	2
195.06547471694648	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	57
199.56541701592502	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	34
204.0653562918305	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	73
208.56529469089585	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	48
213.0652346308343	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	15
217.56517604598773	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	92
222.0651134150103	1	neutral	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	59
226.56505344505425	1	neutral	n/a	n/a	n/a
