onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	15
15.064092820975931	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	5
19.56403526989743	1	reward	n/a	n/a	n/a
22.5	1	scene	violation	A	8
24.0639722077176	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	70
28.563912207726393	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	62
33.06385166477412	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	79
37.56379708880559	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	42
42.06373551581055	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	23
46.5636824038811	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	45
51.06361521081999	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	40
55.56355123687536	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	14
60.06349437497557	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	33
64.56344694783911	1	neutral	n/a	n/a	n/a
67.5	1	scene	violation	A	30
69.06337479269132	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	52
73.56331371283159	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	71
78.06325092166662	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	10
82.56320355087519	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	76
87.06313423579559	1	neutral	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	82
91.56307333009319	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	95
96.06302491389215	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	41
100.56296714302151	1	reward	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	91
105.06289182277395	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	12
109.56284076767042	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	53
114.06278144475071	1	reward	n/a	n/a	n/a
117.0	1	scene	violation	A	36
118.56271106470378	1	reward	n/a	n/a	n/a
121.5	1	scene	violation	A	38
123.06265129102394	1	reward	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	64
127.56259286077692	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	50
132.06252733198926	1	reward	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	77
136.5624702498317	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	72
141.0624199998565	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	68
145.56235390575603	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	28
150.062301073689	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	51
154.56222680164498	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	85
159.06216797279194	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	83
163.5621787649579	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	26
168.06205820199102	1	neutral	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	59
172.56198694882912	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	24
177.06192920589817	1	neutral	n/a	n/a	n/a
180.0	1	scene	violation	A	17
181.56186859495938	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	94
186.06180559005588	1	reward	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	75
190.56176414666697	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	44
195.06169980671257	1	neutral	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	81
199.5616256650537	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	4
204.06156656797972	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	7
208.56150679383427	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	19
213.06144737266	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	63
217.5613853787072	1	reward	n/a	n/a	n/a
220.5	1	scene	violation	A	32
222.06133602373302	1	reward	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	96
226.56127267796543	1	neutral	n/a	n/a	n/a
