onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	21
15.066021039994665	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	61
19.565967080998234	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	45
24.06590773799689	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	73
28.565845787001308	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	78
33.06578597800399	1	reward	n/a	n/a	n/a
36.0	1	scene	violation	A	14
37.56572582499939	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	30
42.06566854999983	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	40
46.565621756002656	1	neutral	n/a	n/a	n/a
49.5	1	scene	violation	A	26
51.06555041599495	1	neutral	n/a	n/a	n/a
54.0	1	scene	violation	A	4
55.565490526991205	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	48
60.06543188399519	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	51
64.56537127499178	1	reward	n/a	n/a	n/a
67.5	1	scene	violation	A	6
69.06531295499008	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	39
73.56525488800253	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	28
78.06519405599101	1	neutral	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	92
82.56513640999037	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	57
87.06507639099436	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	62
91.56501536400174	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	68
96.06495796100351	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	29
100.56489709200103	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	18
105.06484700999864	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	55
109.56477895998978	1	neutral	n/a	n/a	n/a
112.5	1	scene	violation	A	12
114.06471834400145	1	reward	n/a	n/a	n/a
117.0	1	scene	violation	A	43
118.56465894599388	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	88
123.06460345599042	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	76
127.56454214299448	1	reward	n/a	n/a	n/a
130.5	1	scene	violation	A	36
132.0644828880031	1	reward	n/a	n/a	n/a
135.0	1	scene	violation	A	7
136.5644316879916	1	neutral	n/a	n/a	n/a
139.5	1	scene	violation	A	34
141.06435962599062	1	neutral	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	87
145.56430236100275	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	9
150.06425033700359	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	22
154.56418404899887	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	75
159.06412838799588	1	neutral	n/a	n/a	n/a
162.0	1	scene	violation	A	23
163.56406579499892	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	60
168.06400562699127	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	11
172.5639445650013	1	reward	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	94
177.0638877960009	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	85
181.5638275109959	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	89
186.0637680880027	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	50
190.56370668500315	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	1
195.06367012699772	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	71
199.56362277899458	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	56
204.06353049899917	1	reward	n/a	n/a	n/a
207.0	1	scene	violation	A	44
208.5634703120013	1	reward	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	84
213.063409948998	1	neutral	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	91
217.5633530699997	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	69
222.06329673199798	1	neutral	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	67
226.56323211599374	1	reward	n/a	n/a	n/a
