onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	41
15.057920394930987	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	53
19.55785586393904	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	9
24.057786638964895	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	95
28.557724581914954	1	reward	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	61
33.057665153988644	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	96
37.5576170089189	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	10
42.05754607298877	1	reward	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	80
46.55750017100946	1	reward	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	67
51.05743057699874	1	reward	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	59
55.55738034495153	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	4
60.057317723985754	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	27
64.55724868690595	1	reward	n/a	n/a	n/a
67.5	1	scene	violation	A	15
69.05719565495383	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	17
73.55714199692011	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	38
78.0570746489102	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	30
82.55701719794888	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	83
87.05695483298041	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	6
91.55689626699314	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	32
96.05683880194557	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	45
100.55677352100612	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	40
105.05671343393624	1	reward	n/a	n/a	n/a
108.0	1	scene	violation	A	21
109.55665806890465	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	86
114.05660725291818	1	neutral	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	77
118.55653984192759	1	reward	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	51
123.05647591489831	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	56
127.5564134469023	1	reward	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	76
132.0563539669383	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	37
136.55629559094086	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	29
141.05623499793	1	neutral	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	55
145.55618444189898	1	reward	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	74
150.05611549795142	1	neutral	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	93
154.5560574309202	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	65
159.05599536094817	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	42
163.55593465489798	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	72
168.05587756494057	1	neutral	n/a	n/a	n/a
171.0	1	scene	violation	A	19
172.5558419500012	1	neutral	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	84
177.05575718800537	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	33
181.55569547694176	1	neutral	n/a	n/a	n/a
184.5	1	scene	violation	A	18
186.05564206198326	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	1
190.55557593691628	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	71
195.05552264896687	1	neutral	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	91
199.5554583389312	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	62
204.05539823893923	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	46
208.55533777095843	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	2
213.05527982697825	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	13
217.55522233399097	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	58
222.05516780796458	1	reward	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	85
226.55509972595607	1	neutral	n/a	n/a	n/a
