onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	42
15.056673100916667	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	6
19.55661147995852	1	reward	n/a	n/a	n/a
22.5	1	scene	violation	A	10
24.05655324785039	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	72
28.55649245087989	1	reward	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	58
33.05643411888741	1	neutral	n/a	n/a	n/a
36.0	1	scene	violation	A	19
37.556376289809116	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	20
42.056317400885746	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	40
46.556255886796855	1	neutral	n/a	n/a	n/a
49.5	1	scene	violation	A	7
51.056193494005136	1	reward	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	89
55.556132594821975	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	93
60.056074269814424	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	81
64.55601519299671	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	63
69.05595371988602	1	reward	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	68
73.55589285097084	1	neutral	n/a	n/a	n/a
76.5	1	scene	violation	A	32
78.05583316180855	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	92
82.5557757918723	1	neutral	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	73
87.05571317300199	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	39
91.55566240497863	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	50
96.05559915490448	1	neutral	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	82
100.55554388999008	1	neutral	n/a	n/a	n/a
103.5	1	scene	violation	A	41
105.05547907296568	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	71
109.55541267991066	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	65
114.05535239493473	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	74
118.5552898668684	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	55
123.05523164197805	1	reward	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	64
127.55517920898274	1	reward	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	76
132.0551094948314	1	reward	n/a	n/a	n/a
135.0	1	scene	violation	A	43
136.55505597987212	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	49
141.05499203293584	1	reward	n/a	n/a	n/a
144.0	1	scene	violation	A	4
145.5549293470103	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	84
150.05486799101342	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	31
154.55480694887228	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	83
159.05474709998816	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	11
163.55468632886186	1	neutral	n/a	n/a	n/a
166.5	1	scene	violation	A	26
168.05462992400862	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	37
172.55457617691718	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	22
177.0545059598517	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	12
181.5544444639236	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	54
186.05438614380543	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	33
190.55432884884067	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	2
195.05426627001725	1	neutral	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	60
199.55420636897912	1	neutral	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	79
204.05414933897558	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	16
208.55408422485922	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	23
213.05402582697567	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	44
217.55396357690915	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	96
222.05391066498123	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	30
226.55384248797782	1	neutral	n/a	n/a	n/a
