onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	4
15.061465205973944	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	61
19.561411556904204	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	86
24.061343375011354	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	23
28.561287959921174	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	94
33.061230649007484	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	90
37.56116563198157	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	15
42.06110821396578	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	16
46.56104121997487	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	44
51.060988017939955	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	26
55.560918123926974	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	79
60.06085627991706	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	85
64.56079770100769	1	reward	n/a	n/a	n/a
67.5	1	scene	violation	A	35
69.06075334094929	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	93
73.56068551400676	1	neutral	n/a	n/a	n/a
76.5	1	scene	violation	A	27
78.0606164470082	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	76
82.56055586901493	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	81
87.06049424095545	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	30
91.56043497298378	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	51
96.06037198891865	1	neutral	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	70
100.56031169299969	1	neutral	n/a	n/a	n/a
103.5	1	scene	violation	A	33
105.06025283201599	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	64
109.56019712099804	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	75
114.06013321201316	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	14
118.56007461599073	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	10
123.06001915491652	1	reward	n/a	n/a	n/a
126.0	1	scene	violation	A	37
127.55995484197048	1	reward	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	50
132.05989073496312	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	17
136.5598297509132	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	1
141.05977525992785	1	reward	n/a	n/a	n/a
144.0	1	scene	violation	A	41
145.5597058070125	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	49
150.05964777991176	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	66
154.55959370301568	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	18
159.0595306439791	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	96
163.559471232933	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	43
168.05940766201817	1	neutral	n/a	n/a	n/a
171.0	1	scene	violation	A	45
172.55934504594188	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	3
177.0592861119658	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	56
181.55922523292247	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	62
186.05917643394787	1	reward	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	82
190.55911413393918	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	69
195.05904392397494	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	80
199.55898287694438	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	60
204.05892214295451	1	reward	n/a	n/a	n/a
207.0	1	scene	violation	A	32
208.55886679294053	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	6
213.05880350491498	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	68
217.55874233599755	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	34
222.05868112598546	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	21
226.55862298293502	1	neutral	n/a	n/a	n/a
