onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	63
15.052799977827814	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	68
19.552743484964594	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	46
24.052680610911924	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	52
28.552620874019343	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	15
33.05256167682819	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	51
37.55251290788874	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	1
42.05244523496367	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	42
46.552385164890445	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	2
51.052330881822854	1	neutral	n/a	n/a	n/a
54.0	1	scene	violation	A	40
55.55227128393017	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	57
60.052211650880054	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	81
64.55215175403282	1	neutral	n/a	n/a	n/a
67.5	1	scene	violation	A	3
69.05209225788714	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	36
73.5520250860136	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	75
78.05197103391401	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	88
82.55190536985174	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	83
87.05185042088851	1	neutral	n/a	n/a	n/a
90.0	1	scene	violation	A	8
91.5517913158983	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	45
96.0517245270312	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	38
100.55165905389003	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	60
105.05159740103407	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	94
109.55155219789594	1	neutral	n/a	n/a	n/a
112.5	1	scene	violation	A	11
114.05148509400897	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	23
118.55141961597838	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	17
123.05135718500242	1	reward	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	93
127.55131010594778	1	reward	n/a	n/a	n/a
130.5	1	scene	violation	A	30
132.05123216891658	1	neutral	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	69
136.55117897083986	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	65
141.05111000686884	1	reward	n/a	n/a	n/a
144.0	1	scene	violation	A	16
145.55105759203434	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	31
150.05100115388632	1	neutral	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	53
154.5509371869266	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	71
159.0508742998354	1	neutral	n/a	n/a	n/a
162.0	1	scene	violation	A	22
163.55080574704334	1	neutral	n/a	n/a	n/a
166.5	1	scene	violation	A	37
168.0674195389729	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	27
172.5506840508897	1	reward	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	96
177.05062494892627	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	85
181.5672411648557	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	90
186.0671807569452	1	reward	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	73
190.56711575295776	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	79
195.0670538030099	1	neutral	n/a	n/a	n/a
198.0	1	scene	violation	A	14
199.56700267083943	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	54
204.06694449391216	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	78
208.56687196297568	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	24
213.0668095878791	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	48
217.56674745283092	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	62
222.0666861149948	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	26
226.56663670996204	1	reward	n/a	n/a	n/a
