onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	95
15.063777572009714	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	24
19.56372417928651	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	41
24.063653354998678	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	29
28.563607887364928	1	neutral	n/a	n/a	n/a
31.5	1	scene	violation	A	40
33.06354592833668	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	56
37.563491933979094	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	5
42.063434144947685	1	reward	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	92
46.563364115078	1	reward	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	69
51.06330392323435	1	neutral	n/a	n/a	n/a
54.0	1	scene	violation	A	7
55.56324812117964	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	60
60.06319760112092	1	reward	n/a	n/a	n/a
63.0	1	scene	violation	A	46
64.56313644116744	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	65
69.06307089002803	1	reward	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	61
73.56301050214097	1	reward	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	86
78.062953540124	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	42
82.56289938604459	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	55
87.06284455908462	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	33
91.56278232717888	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	10
96.0627197031863	1	neutral	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	49
100.56266068434343	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	78
105.06260135630146	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	73
109.5625439332798	1	neutral	n/a	n/a	n/a
112.5	1	scene	violation	A	20
114.0624849810265	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	79
118.56242618011309	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	94
123.06236775917931	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	58
127.5623108400032	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	34
132.0622549392283	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	14
136.56219377415258	1	neutral	n/a	n/a	n/a
139.5	1	scene	violation	A	4
141.0621338300407	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	28
145.56207843404263	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	82
150.0620164452121	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	13
154.56196438800544	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	90
159.0619002580643	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	70
163.56183786503968	1	reward	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	75
168.06177871813998	1	reward	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	84
172.5617215782404	1	neutral	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	54
177.0616642702371	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	71
181.5616419930011	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	59
186.06154399598014	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	47
190.5614923522808	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	35
195.06142529519275	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	17
199.56136527098718	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	12
204.0613081739284	1	reward	n/a	n/a	n/a
207.0	1	scene	violation	A	32
208.56125011434776	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	6
213.06120609026402	1	neutral	n/a	n/a	n/a
216.0	1	scene	violation	A	26
217.5611307271756	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	83
222.0610761642456	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	19
226.56101630022752	1	reward	n/a	n/a	n/a
