onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	22
15.064433198422195	1	reward	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	67
19.564374264329672	1	reward	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	64
24.064316548407078	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	14
28.564256818965077	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	69
33.06419650092721	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	66
37.56413777545095	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	79
42.064077282324426	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	16
46.56402154173702	1	neutral	n/a	n/a	n/a
49.5	1	scene	violation	A	18
51.06395649164915	1	neutral	n/a	n/a	n/a
54.0	1	scene	violation	A	38
55.56389889307321	1	reward	n/a	n/a	n/a
58.5	1	scene	violation	A	43
60.063838994130485	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	71
64.56377670168878	1	reward	n/a	n/a	n/a
67.5	1	scene	violation	A	44
69.06371841672808	1	reward	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	96
73.56366024632007	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	25
78.06359966564924	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	31
82.56354176811874	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	60
87.06348035670817	1	neutral	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	81
91.563420612365	1	reward	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	77
96.06336066033691	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	76
100.56330112274736	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	63
105.06323940865695	1	reward	n/a	n/a	n/a
108.0	1	scene	violation	A	28
109.5631816647947	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	52
114.06312149483709	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	41
118.56306199636309	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	6
123.06300154328346	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	87
127.56294249091295	1	reward	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	53
132.0628806874156	1	neutral	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	61
136.56282267533243	1	neutral	n/a	n/a	n/a
139.5	1	scene	violation	A	27
141.0627631507814	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	35
145.56270763464272	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	89
150.06264327466488	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	23
154.56258303392678	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	78
159.0625233501196	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	10
163.56246353592726	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	42
168.0624039079994	1	neutral	n/a	n/a	n/a
171.0	1	scene	violation	A	12
172.56234935950488	1	reward	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	83
177.06228827219456	1	neutral	n/a	n/a	n/a
180.0	1	scene	violation	A	5
181.5622248547152	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	91
186.06216474995014	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	8
190.56210469082	1	reward	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	49
195.06204498466101	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	19
199.56198586896062	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	33
204.0619245525449	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	84
208.56186656747013	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	50
213.0618044026196	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	90
217.5617455616593	1	reward	n/a	n/a	n/a
220.5	1	scene	violation	A	37
222.0616843579337	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	2
226.5616270266473	1	neutral	n/a	n/a	n/a
