onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	92
15.06205702899024	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	14
19.561995708965696	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	76
24.061938042985272	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	16
28.56187899806537	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	23
33.06182049703784	1	neutral	n/a	n/a	n/a
36.0	1	scene	violation	A	7
37.56176112499088	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	36
42.06170159101021	1	neutral	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	50
46.56164169497789	1	neutral	n/a	n/a	n/a
49.5	1	scene	violation	A	3
51.061582562047995	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	84
55.56152515497524	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	56
60.06146235601046	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	42
64.56140281504486	1	neutral	n/a	n/a	n/a
67.5	1	scene	violation	A	45
69.06134546000976	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	55
73.56128656305373	1	reward	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	71
78.06122646806763	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	31
82.56116664898582	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	64
87.06110641406849	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	8
91.56104857998434	1	neutral	n/a	n/a	n/a
94.5	1	scene	violation	A	39
96.06098867603579	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	66
100.56092992203777	1	reward	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	94
105.06087029399349	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	67
109.56081173103304	1	reward	n/a	n/a	n/a
112.5	1	scene	violation	A	10
114.06075139006134	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	95
118.56069167400709	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	38
123.06063220102806	1	reward	n/a	n/a	n/a
126.0	1	scene	violation	A	20
127.56057288602459	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	44
132.06051366101022	1	reward	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	77
136.56045458605513	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	51
141.06039514800068	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	87
145.56033502100036	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	12
150.06027597398497	1	neutral	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	78
154.56021613499615	1	neutral	n/a	n/a	n/a
157.5	1	scene	violation	A	25
159.06015458900947	1	neutral	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	81
163.56009770499074	1	reward	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	85
168.0600364779821	1	neutral	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	93
172.5599782479694	1	reward	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	59
177.0599181760335	1	neutral	n/a	n/a	n/a
180.0	1	scene	violation	A	48
181.55985885800328	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	62
186.05979934998317	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	4
190.55973846104462	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	17
195.0596804060042	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	27
199.55962372303475	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	26
204.05955761997032	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	73
208.5595013130224	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	58
213.05943975399717	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	40
217.55938020604663	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	72
222.05932249699254	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	18
226.5592629390303	1	reward	n/a	n/a	n/a
