onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	26
15.062186780967751	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	31
19.562126387958415	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	92
24.06206776702311	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	28
28.56201730400789	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	36
33.06195081397891	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	66
37.561896360944964	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	47
42.061829034937546	1	neutral	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	63
46.56177271297202	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	11
51.061712455004454	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	35
55.56165523000527	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	49
60.061597374035046	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	79
64.56153383001221	1	neutral	n/a	n/a	n/a
67.5	1	scene	violation	A	14
69.06148197397124	1	neutral	n/a	n/a	n/a
72.0	1	scene	violation	A	3
73.56141300697345	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	25
78.06135332596024	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	20
82.56130355503409	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	69
87.06124502897728	1	neutral	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	90
91.56117648794316	1	neutral	n/a	n/a	n/a
94.5	1	scene	violation	A	44
96.06112473702524	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	54
100.56105917796957	1	reward	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	60
105.06099849997555	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	81
109.5609381949762	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	82
114.06087840301916	1	neutral	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	70
118.56082041095941	1	reward	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	57
123.06075669301208	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	89
127.56069740792736	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	87
132.0606389020104	1	reward	n/a	n/a	n/a
135.0	1	scene	violation	A	43
136.56058048200794	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	5
141.06051852495875	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	24
145.5604979810305	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	39
150.0604060849873	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	22
154.56034244096372	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	73
159.06027971499134	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	75
163.56021905702073	1	reward	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	50
168.06016039999668	1	neutral	n/a	n/a	n/a
171.0	1	scene	violation	A	8
172.56010592496025	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	12
177.06004679494072	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	78
181.56001005403232	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	52
186.05993496894368	1	reward	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	94
190.559864957002	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	16
195.0598059910117	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	68
199.55974384595172	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	88
204.059682625928	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	48
208.55962529103272	1	neutral	n/a	n/a	n/a
211.5	1	scene	violation	A	7
213.05957621603736	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	64
217.5595042690402	1	reward	n/a	n/a	n/a
220.5	1	scene	violation	A	34
222.059441106976	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	23
226.5593821349321	1	reward	n/a	n/a	n/a
