onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	72
15.058948142919691	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	67
19.558898762799803	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	17
24.058832617942247	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	92
28.55878133978695	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	83
33.05871434090659	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	87
37.55866006063298	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	13
42.05860049976036	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	26
46.55853686574847	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	61
51.058479102794074	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	63
55.55842210585253	1	reward	n/a	n/a	n/a
58.5	1	scene	violation	A	7
60.05836394801736	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	24
64.55831303400919	1	reward	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	70
69.05824975389987	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	25
73.5581875136122	1	reward	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	60
78.05813510064037	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	90
82.55806933483109	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	52
87.05801321286707	1	neutral	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	56
91.55795576469973	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	30
96.0578945297748	1	neutral	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	81
100.55784431472419	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	46
105.05777522502468	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	82
109.55771595798431	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	77
114.05766131868586	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	65
118.55761046987028	1	reward	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	76
123.0575461066328	1	reward	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	57
127.55748406983913	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	79
132.05742337182164	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	44
136.55736389104277	1	neutral	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	53
141.05730718979612	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	11
145.55724800471216	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	32
150.0571867148392	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	34
154.5571339209564	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	37
159.0570714729838	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	16
163.55701143760234	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	50
168.0569578530267	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	21
172.55691245477647	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	4
177.05683379899708	1	reward	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	94
181.55677516758442	1	reward	n/a	n/a	n/a
184.5	1	scene	violation	A	3
186.0567219196819	1	reward	n/a	n/a	n/a
189.0	1	scene	violation	A	15
190.55666660983115	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	20
195.0566012617201	1	neutral	n/a	n/a	n/a
198.0	1	scene	violation	A	8
199.55653870059174	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	38
204.05649565160275	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	74
208.55643703788516	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	89
213.05636399891227	1	neutral	n/a	n/a	n/a
216.0	1	scene	violation	A	39
217.55630659591407	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	45
222.0562505107373	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	42
226.5561930756085	1	reward	n/a	n/a	n/a
