onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	42
15.058101211005125	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	11
19.558038310002306	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	45
24.05797845800407	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	96
28.557920015009586	1	reward	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	83
33.057860609987976	1	neutral	n/a	n/a	n/a
36.0	1	scene	violation	A	43
37.557802436989725	1	reward	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	78
42.05774305199157	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	32
46.55768288200488	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	7
51.05762790498557	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	71
55.55756560800364	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	59
60.05750414999785	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	49
64.55744645599043	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	56
69.05739788300707	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	23
73.55732485599583	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	24
78.05726630700521	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	58
82.55721051798899	1	reward	n/a	n/a	n/a
85.5	1	scene	violation	A	37
87.05714655399788	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	5
91.55710069299677	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	2
96.05702682599077	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	44
100.5569724579982	1	reward	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	72
105.05691143099102	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	74
109.55685048198211	1	reward	n/a	n/a	n/a
112.5	1	scene	violation	A	1
114.05679808699642	1	neutral	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	88
118.5567305930017	1	reward	n/a	n/a	n/a
121.5	1	scene	violation	A	30
123.05667237899617	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	21
127.55661042698192	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	60
132.05655346199637	1	neutral	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	70
136.55648783099605	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	29
141.05642991999045	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	86
145.5563705390086	1	reward	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	79
150.05631378298858	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	26
154.55625242498354	1	neutral	n/a	n/a	n/a
157.5	1	scene	violation	A	36
159.0561926770024	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	64
163.55613031599202	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	90
168.05607056998997	1	reward	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	65
172.55601324699816	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	20
177.05595434099087	1	neutral	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	55
181.5558906290098	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	54
186.05582892100207	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	77
190.5557697929908	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	13
195.05571116801	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	35
199.55565987998853	1	neutral	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	94
204.05559312598783	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	34
208.5555326479953	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	87
213.05547211199882	1	neutral	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	93
217.55541168400669	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	14
222.05534894100856	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	15
226.5552928829857	1	reward	n/a	n/a	n/a
