onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	88
15.063010412966833	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	9
19.56295370706357	1	reward	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	81
24.062893582042307	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	60
28.56282888096757	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	86
33.06277116201818	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	77
37.56271006003953	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	45
42.062651661923155	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	38
46.562589837936684	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	22
51.062552395043895	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	33
55.56246868893504	1	reward	n/a	n/a	n/a
58.5	1	scene	violation	A	44
60.062426215969026	1	neutral	n/a	n/a	n/a
63.0	1	scene	violation	A	6
64.56234809104353	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	64
69.06229057093151	1	neutral	n/a	n/a	n/a
72.0	1	scene	violation	A	42
73.56223376188427	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	11
78.06217738101259	1	neutral	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	96
82.56211303407326	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	53
87.06205695890822	1	neutral	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	56
91.56199152604677	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	26
96.061927275965	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	49
100.56188062205909	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	89
105.06180940987544	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	59
109.56175699504091	1	reward	n/a	n/a	n/a
112.5	1	scene	violation	A	43
114.06168792699465	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	17
118.56162624899298	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	71
123.06156478589399	1	reward	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	62
127.5615076229442	1	reward	n/a	n/a	n/a
130.5	1	scene	violation	A	1
132.06144452886656	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	8
136.56138803600334	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	90
141.06133015896194	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	55
145.56126276589933	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	39
150.06120165390894	1	neutral	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	70
154.56114430096932	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	13
159.06108192587268	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	87
163.56102022202685	1	reward	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	76
168.06096736108884	1	neutral	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	80
172.56089652399532	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	28
177.0608435398899	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	35
181.56078647007237	1	neutral	n/a	n/a	n/a
184.5	1	scene	violation	A	31
186.0607151698787	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	73
190.56066629104322	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	14
195.060604094062	1	neutral	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	92
199.5605330769904	1	neutral	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	68
204.06047165603374	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	21
208.56041125091724	1	neutral	n/a	n/a	n/a
211.5	1	scene	violation	A	29
213.06035023392172	1	neutral	n/a	n/a	n/a
216.0	1	scene	violation	A	5
217.56029232009317	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	67
222.06023360788825	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	18
226.56017858092673	1	reward	n/a	n/a	n/a
