onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	57
15.057901294901967	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	34
19.557837445987392	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	25
24.05778137384914	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	7
28.557718890951943	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	2
33.05765765579417	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	82
37.557612876873456	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	16
42.057541889837005	1	neutral	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	74
46.557494268985465	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	19
51.05742235993967	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	93
55.557356590870775	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	85
60.057297463994466	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	50
64.55724112899043	1	reward	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	61
69.05717994691804	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	52
73.55711578391492	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	83
78.05706079187803	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	95
82.55699903098865	1	neutral	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	58
87.05693697184324	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	40
91.55688498984092	1	neutral	n/a	n/a	n/a
94.5	1	scene	violation	A	36
96.05681472481228	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	84
100.55675365799108	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	91
105.05669327196665	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	4
109.55663364380598	1	neutral	n/a	n/a	n/a
112.5	1	scene	violation	A	41
114.05657425592652	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	94
118.55651062680408	1	reward	n/a	n/a	n/a
121.5	1	scene	violation	A	3
123.05645591579378	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	15
127.55640040501021	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	66
132.05632994696498	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	20
136.5562781128101	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	24
141.05621166992933	1	neutral	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	78
145.55615863599812	1	reward	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	69
150.0560843530111	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	10
154.556027892977	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	79
159.05596982082355	1	neutral	n/a	n/a	n/a
162.0	1	scene	violation	A	27
163.5559085328132	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	65
168.05584659101442	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	32
172.55579406092878	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	12
177.05571867991242	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	46
181.55566705693488	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	75
186.0555984228849	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	47
190.55553509294987	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	48
195.05548738688233	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	72
199.55541404895484	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	37
204.05535750300623	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	54
208.5552974208258	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	23
213.055234905798	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	63
217.55517072300427	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	30
222.0551090419758	1	reward	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	51
226.5550586339086	1	neutral	n/a	n/a	n/a
