onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	46
15.056241440994198	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	53
19.556191521987785	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	22
24.056127331976317	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	6
28.5560761919478	1	neutral	n/a	n/a	n/a
31.5	1	scene	violation	A	44
33.056001438002575	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	61
37.555941002967295	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	15
42.055883293971426	1	reward	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	52
46.55582847294864	1	neutral	n/a	n/a	n/a
49.5	1	scene	violation	A	28
51.05576230294537	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	73
55.55570308800088	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	92
60.05564380495344	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	87
64.55558486795053	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	77
69.05552551796428	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	17
73.55546567699639	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	57
78.05541310599074	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	58
82.55534582794644	1	neutral	n/a	n/a	n/a
85.5	1	scene	violation	A	25
87.05528631497873	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	66
91.555228468962	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	90
96.05516831600107	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	86
100.55510625697208	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	8
105.0550472169998	1	neutral	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	79
109.55498758598696	1	neutral	n/a	n/a	n/a
112.5	1	scene	violation	A	35
114.05495343898657	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	14
118.55487424699821	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	48
123.05480646796059	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	68
127.55474714498268	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	31
132.05468910495986	1	reward	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	51
136.5546339029679	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	94
141.05457375297556	1	reward	n/a	n/a	n/a
144.0	1	scene	violation	A	19
145.55452006496492	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	45
150.0544563739677	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	32
154.5543949129642	1	neutral	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	60
159.05432802595897	1	neutral	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	81
163.5542699889629	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	7
168.05421216995455	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	9
172.55415013298625	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	39
177.05409292294644	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	38
181.55404571397233	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	91
186.05397619795986	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	85
190.55391610297372	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	69
195.0538547229953	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	3
199.55379941797585	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	23
204.05374483199557	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	50
208.55367734096941	1	reward	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	74
213.0536267949501	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	11
217.55356320698047	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	72
222.0535064809956	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	36
226.55343963898488	1	reward	n/a	n/a	n/a
