onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	77
15.0567541809869	1	reward	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	50
19.556681800982915	1	reward	n/a	n/a	n/a
22.5	1	scene	violation	A	34
24.056630725972358	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	95
28.556560997967612	1	neutral	n/a	n/a	n/a
31.5	1	scene	violation	A	11
33.05650147696724	1	reward	n/a	n/a	n/a
36.0	1	scene	violation	A	28
37.55644738697447	1	reward	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	93
42.05638245597947	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	19
46.55632025300292	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	10
51.05626455397578	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	89
55.55620034196181	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	69
60.05614411697025	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	54
64.55608974199276	1	reward	n/a	n/a	n/a
67.5	1	scene	violation	A	37
69.05602157395332	1	neutral	n/a	n/a	n/a
72.0	1	scene	violation	A	41
73.55597207398388	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	39
78.05590174900134	1	reward	n/a	n/a	n/a
81.0	1	scene	violation	A	32
82.55584010499297	1	neutral	n/a	n/a	n/a
85.5	1	scene	violation	A	12
87.05578290997074	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	75
91.555721185985	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	62
96.0556629739585	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	57
100.5556026989943	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	83
105.05554754700279	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	16
109.55548006098252	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	58
114.05542846996106	1	reward	n/a	n/a	n/a
117.0	1	scene	violation	A	47
118.55536451598164	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	49
123.05530080699828	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	70
127.55523858196102	1	reward	n/a	n/a	n/a
130.5	1	scene	violation	A	25
132.05517978296848	1	reward	n/a	n/a	n/a
135.0	1	scene	violation	A	43
136.55511672596913	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	1
141.05506069399416	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	86
145.55500231898625	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	44
150.05493882100563	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	17
154.55488171597244	1	neutral	n/a	n/a	n/a
157.5	1	scene	violation	A	22
159.05481726297876	1	neutral	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	94
163.5547600159771	1	reward	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	88
168.05469631700544	1	neutral	n/a	n/a	n/a
171.0	1	scene	violation	A	2
172.5546407009824	1	neutral	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	68
177.0545793929486	1	neutral	n/a	n/a	n/a
180.0	1	scene	violation	A	3
181.5545218199841	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	79
186.05446234397823	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	31
190.55439358798316	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	35
195.05433438299224	1	neutral	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	78
199.55427366396182	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	63
204.0542130059912	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	67
208.55415298900328	1	neutral	n/a	n/a	n/a
211.5	1	scene	violation	A	18
213.0541027659783	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	56
217.55403477698562	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	84
222.05398220894855	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	6
226.55391031497857	1	reward	n/a	n/a	n/a
