onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	38
15.062414365820588	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	24
19.562347082886845	1	reward	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	59
24.062306980602447	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	76
28.56223342288285	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	40
33.06217923061922	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	66
37.56212000269443	1	reward	n/a	n/a	n/a
40.5	1	scene	violation	A	45
42.06205740198493	1	reward	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	93
46.5619929889217	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	16
51.06193135585636	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	26
55.56186769669876	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	91
60.06181794591247	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	88
64.56175862066448	1	reward	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	50
69.06169624766335	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	78
73.56162672489882	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	18
78.0615682117641	1	neutral	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	67
82.56151317665353	1	neutral	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	95
87.0614493326284	1	neutral	n/a	n/a	n/a
90.0	1	scene	violation	A	37
91.56142776971683	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	42
96.06133156968279	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	21
100.56127114687115	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	48
105.06121166376396	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	44
109.56114541878924	1	neutral	n/a	n/a	n/a
112.5	1	scene	violation	A	14
114.06108524603769	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	8
118.56102738482878	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	7
123.06097105471416	1	reward	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	85
127.56091598980127	1	reward	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	82
132.0608474817127	1	neutral	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	90
136.56078642467034	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	5
141.06076962081715	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	69
145.56067073903978	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	51
150.06061937706542	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	72
154.56055454304442	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	56
159.0604870216921	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	63
163.5604306687601	1	neutral	n/a	n/a	n/a
166.5	1	scene	violation	A	11
168.06036449363458	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	17
172.56030440982428	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	27
177.06025395169854	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	6
181.5602190918289	1	neutral	n/a	n/a	n/a
184.5	1	scene	violation	A	30
186.0601254538633	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	12
190.56006886763495	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	61
195.06000331696126	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	28
199.5599494227208	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	33
204.05988301988688	1	neutral	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	73
208.55982285970825	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	57
213.05976682901385	1	reward	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	84
217.55970207462084	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	75
222.05965036572888	1	neutral	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	53
226.55958736687901	1	neutral	n/a	n/a	n/a
