onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	24
15.050763109000401	1	reward	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	59
19.55070711000008	1	reward	n/a	n/a	n/a
22.5	1	scene	violation	A	33
24.05064724599651	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	45
28.550581038987733	1	neutral	n/a	n/a	n/a
31.5	1	scene	violation	A	37
33.05051683099009	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	69
37.56712772099127	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	50
42.067064868999296	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	31
46.567013804989976	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	52
51.06694523600164	1	reward	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	83
55.56688320900139	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	61
60.066822342996595	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	79
64.56676122799401	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	70
69.06670025599306	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	2
73.56664284798899	1	reward	n/a	n/a	n/a
76.5	1	scene	violation	A	14
78.06657923699821	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	11
82.56651875399984	1	reward	n/a	n/a	n/a
85.5	1	scene	violation	A	7
87.066455837994	1	neutral	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	76
91.56639529899985	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	91
96.06633711198809	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	96
100.56627286899312	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	65
105.06622342899207	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	93
109.56615117398907	1	reward	n/a	n/a	n/a
112.5	1	scene	violation	A	19
114.06609008699888	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	39
118.56603020799231	1	reward	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	86
123.06596788000023	1	neutral	n/a	n/a	n/a
126.0	1	scene	violation	A	30
127.56590916399729	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	67
132.06584284099515	1	neutral	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	62
136.56578872399405	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	41
141.06572336598762	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	94
145.56566373999522	1	neutral	n/a	n/a	n/a
148.5	1	scene	violation	A	1
150.06560472300043	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	80
154.5655412999913	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	18
159.06548103300156	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	5
163.5654211159999	1	neutral	n/a	n/a	n/a
166.5	1	scene	violation	A	10
168.0653568459966	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	28
172.56529808699267	1	reward	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	84
177.0652373129997	1	reward	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	74
181.56517645200074	1	reward	n/a	n/a	n/a
184.5	1	scene	violation	A	47
186.0651140439877	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	20
190.56505891899	1	neutral	n/a	n/a	n/a
193.5	1	scene	violation	A	48
195.0649900470016	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	27
199.56493337400025	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	54
204.06487019099583	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	87
208.56480793599616	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	53
213.06475250599038	1	neutral	n/a	n/a	n/a
216.0	1	scene	violation	A	36
217.56468989999848	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	16
222.06462516399912	1	neutral	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	58
226.56456336699196	1	neutral	n/a	n/a	n/a
